iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.725906,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.655539,1
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,1.627775,0
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,1.3926,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,90,1.066622,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.066622,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,1.066622,0
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,90,1.399978,0
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,90,1.066622,0
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,1.066622,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,90,1.433306,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.181478,1
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.6889,1
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.155533,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.444428,0
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.155533,0
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.955547,1
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.9222,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,90,1.377744,0
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.592589,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.222256,0
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.222256,0
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.222256,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,2.029633,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.433339,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.199994,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.911111,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.911111,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.148133,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.799989,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.988872,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.6889,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.6889,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1.6889,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.988872,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.955511,1
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,90,1.955511,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.955511,1
