id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
2269,0,none,2,0.232016658957973,0,7,0,-4,13.867174898875293,1:-1,auto,1,418,4,umh,43,0,1,vbr,0,high,0.0522428763443125,20,14,123,8,87,0,28,2,1,1,3.89
893,0,p4x4,1,1.9431946729598224,2,7,1,-3,23.10573944890249,6:-6,temporal,1,83,3,esa,49,0,1,cbr,0,baseline,0.2413842509767567,22,19,215,9,92,0,46,0,0,0,5.55
76,0,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,0,5.7
2133,0,p4x4,2,0.6638200461877284,1,16,1,9,46.93561306205737,2:-2,none,1,28,1,umh,48,0,0,none,0,high,0.6047660606928202,25,14,20,6,7,1,58,0,1,1,5.84
1113,1,p4x4,2,0.4239936234767434,2,2,1,11,12.44524943901643,6:6,temporal,0,499,2,umh,29,1,1,none,0,main,0.0177802665461982,51,18,117,10,27,0,41,0,0,1,7.67
81,1,none,0,0.1517824852682079,1,14,1,11,29.57619204742715,-5:5,auto,1,39,2,hex,44,1,0,cbr,1,main,0.1943114536678557,28,17,67,11,89,3,41,0,1,2,7.75
487,1,all,2,1.1147553487132684,0,13,1,-12,5.113158477523211,3:3,auto,0,253,0,esa,33,1,0,vbr,1,main,0.5521895459296869,25,16,122,5,84,3,40,2,0,1,8.0
2113,0,"p8x8,b8x8,i8x8,i4x4",2,1.353855279273838,1,13,0,-10,41.83286521846591,3:-3,spatial,0,44,3,dia,21,0,1,cbr,0,high,0.4202232485646523,41,2,65,6,76,9,8,1,1,0,13.99
217,0,p8x8,3,0.820607027220411,0,2,1,11,29.061651134874865,1:1,temporal,0,177,3,dia,4,1,0,cbr,1,baseline,0.3196723421450275,35,8,76,14,17,6,39,2,1,1,14.44
1919,1,p8x8,1,1.0571496208570437,1,9,0,-8,37.01255402604598,-4:4,temporal,1,64,0,esa,12,0,0,cbr,0,main,0.2321695784618771,42,5,117,3,60,6,12,0,0,2,14.52
654,0,p4x4,3,0.9870357695477202,0,3,1,7,5.020939529251045,3:3,spatial,0,40,0,tesa,14,0,1,cbr,1,high,0.5225257995416253,45,7,141,4,19,7,61,0,1,1,18.62
717,0,p4x4,2,0.1010842381336602,1,12,1,2,11.823109242256844,3:3,none,0,350,0,esa,17,1,0,vbr,1,baseline,0.9118525027695126,46,5,132,3,25,5,40,2,1,0,19.38
2309,1,none,0,1.0734724386269372,0,8,1,-11,16.149089916272075,1:-1,spatial,0,303,1,esa,34,1,1,cbr,0,main,0.9450047349041892,22,17,205,8,50,6,43,1,0,2,20.61
99,1,"p8x8,b8x8,i8x8,i4x4",3,1.6702205752608714,2,16,0,5,26.0099013833042,-6:6,temporal,1,484,1,dia,53,0,0,cbr,1,high,0.9266448273119566,37,10,76,8,19,0,2,0,0,0,20.66
511,0,"p8x8,b8x8,i8x8,i4x4",2,1.4695873111679296,1,1,0,7,21.135059455760093,1:-1,temporal,1,122,3,umh,63,1,1,cbr,1,high,0.8431316721911933,20,19,186,14,35,6,0,1,1,0,21.13
2041,1,p4x4,0,1.2529661304409627,2,5,1,-11,7.017719319633963,0:0,spatial,1,45,3,tesa,12,0,0,none,0,main,0.1013667278492335,46,17,152,4,81,10,21,0,0,0,24.05
2335,0,p8x8,3,1.6955172109921353,2,2,1,-1,44.04710981973,3:-3,temporal,1,391,1,dia,42,0,1,cbr,1,main,0.9032711201454504,35,17,240,8,100,0,16,0,1,1,39.74
1427,1,"p8x8,b8x8,i8x8,i4x4",0,0.7769498651393252,1,5,0,-6,14.9676994885103,1:1,none,0,275,3,dia,51,0,1,vbr,1,high,0.081732086952598,36,13,193,5,2,6,41,1,1,2,45.14
2326,1,all,0,0.5919002570429192,0,2,0,3,40.47608643692711,2:-2,none,1,314,0,esa,52,1,1,none,1,main,0.9867771094687826,41,4,184,6,46,11,7,0,1,0,55.1
898,0,all,2,0.7466143711036375,1,15,0,-7,18.24671329769852,-1:1,none,0,56,1,esa,58,0,1,vbr,1,high,0.0467550351254088,47,17,162,7,62,1,23,1,1,1,106.33
