NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,2.678571,1
1,0,1,1,0,1,0,1,0,1,0,1,0,8,8,0,2.15,1
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,2,2.708333,1
1,1,0,0,0,0,1,0,0,0,0,0,0,22,8,2,1.625,1
1,0,1,1,0,1,0,1,0,1,0,1,0,48,320,0,0.75,1
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,2,0.75,1
0,1,1,0,0,0,0,1,0,0,0,0,0,44,8,0,0.75,1
0,1,1,0,0,0,0,1,0,1,0,1,0,44,8,0,0.75,1
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,0.75,1
0,1,1,0,0,0,0,1,0,0,0,0,0,44,8,1,0.75,1
1,0,0,1,0,1,0,1,0,1,0,1,0,8,8,0,2.5,1
1,0,1,1,0,1,0,1,0,1,0,0,0,8,8,0,2.5,1
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,2.375,1
1,0,1,0,0,1,0,0,0,0,1,1,1,8,8,0,2.0,1
1,0,1,1,0,1,0,1,0,1,0,1,0,8,320,0,2.125,1
0,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,2.0,1
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,2.0,1
