encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.090457,1
0,1,0,1,0,0,0,1,0,0,0,1.90275,1
0,0,0,1,0,0,0,1,1,0,0,2.366664,1
0,0,0,0,0,1,0,0,0,0,0,2.656392,1
0,0,0,0,0,1,0,0,0,1,0,2.146029,1
0,0,0,0,1,0,0,0,0,1,0,2.264938,1
1,1,0,0,1,0,0,0,0,0,1,1.0222,0
0,0,0,0,1,0,0,0,0,0,0,1.0222,0
0,0,0,1,0,0,0,1,1,1,0,1.41776,1
0,0,0,0,1,0,0,1,1,0,1,1.0222,0
0,0,0,0,1,0,0,0,0,0,1,1.26665,1
0,1,0,0,1,0,0,0,0,0,0,1.73998,1
0,1,0,0,0,1,0,0,0,0,0,2.229617,1
0,0,0,0,1,0,0,0,1,0,0,0.9,0
0,1,0,1,0,0,0,1,1,1,0,1.851833,1
0,1,1,0,0,0,0,1,0,0,0,2.299983,1
0,0,0,0,1,0,0,0,1,0,1,1.7333,1
0,1,0,0,1,0,0,0,1,0,1,1.8111,1
1,1,0,0,0,1,0,0,0,0,0,1.4444,1
1,0,0,0,0,0,1,0,0,1,0,1.4444,1
1,0,0,1,0,0,0,0,1,1,0,1.7333,1
0,1,0,0,1,0,0,0,0,0,1,1.6778,1
0,0,0,0,0,1,0,0,1,1,0,1.6778,1
0,0,0,0,0,1,0,1,0,0,0,1.6778,1
