iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,1.74
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,90,1.59
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.57
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,90,1.6
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,10,1.76
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.81
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.68
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.61
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.64
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.61
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.75
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.77
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.76
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,90,2.4
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.94
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,90,1.94
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,90,2.46
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,90,2.41
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.89
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,10,2.43
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,1.74
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.83
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.81
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,90,1.94
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.94
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.89
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,10,2.43
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,10,2.41
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,90,2.41
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,90,2.4
