encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.295229,1
1,0,1,0,0,0,0,0,1,0,0,1.7889,1
0,1,0,0,1,0,0,1,1,0,1,2.481467,1
1,0,0,1,0,0,0,0,1,1,0,2.3037,1
1,1,0,0,1,0,0,0,0,0,1,1.903667,1
0,0,0,1,0,0,0,1,1,1,0,2.07775,1
0,0,1,0,0,0,0,1,1,1,0,1.2222,1
0,0,1,0,0,0,0,0,1,0,0,1.2222,1
0,1,0,1,0,0,0,1,0,1,0,1.2222,1
0,1,0,0,0,1,0,1,1,1,0,1.2222,1
1,1,0,1,0,0,0,0,0,0,0,2.2889,1
0,0,0,0,1,0,0,0,1,0,1,2.477775,1
0,0,0,0,0,1,0,1,1,1,0,2.12225,1
0,0,0,0,1,0,0,0,1,0,0,1.5556,1
1,0,0,0,1,0,0,0,1,0,1,2.2963,1
0,1,0,0,1,0,0,1,1,1,0,2.06665,1
0,1,0,0,1,0,0,0,0,0,1,1.8889,1
1,1,0,0,1,0,0,0,0,0,0,1.8889,1
1,1,0,0,1,0,0,0,0,1,0,1.8889,1
