encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.25334,1
0,0,0,0,1,0,0,0,1,0,0,1.4389,0
0,1,0,1,0,0,0,1,0,0,0,2.053089,1
0,0,0,0,0,1,0,0,0,1,0,2.022225,1
0,0,0,0,1,0,0,0,1,0,1,2.018533,1
0,0,0,0,0,1,0,0,1,1,0,2.0889,1
0,1,0,0,1,0,0,1,1,0,1,2.327775,1
0,0,0,0,1,0,0,1,1,0,1,1.74445,1
0,0,1,0,0,0,0,0,0,0,0,1.0667,0
0,1,0,1,0,0,0,0,1,1,0,1.0667,0
0,0,0,0,1,0,0,0,0,0,1,1.733333,1
1,1,0,1,0,0,0,0,0,0,0,2.3037,1
1,0,0,0,1,0,0,0,1,0,1,2.19334,1
1,0,0,0,1,0,0,0,1,0,0,2.03778,1
0,1,0,0,1,0,0,0,0,0,0,1.716675,1
0,1,0,1,0,0,0,1,1,1,0,1.2111,0
1,0,0,0,0,0,1,0,1,0,0,1.75555,1
0,1,0,0,1,0,0,1,1,1,1,1.75555,1
0,1,0,0,1,0,0,0,1,0,1,2.21112,1
0,0,0,0,1,0,0,0,0,1,0,2.05555,1
0,0,0,0,0,1,0,0,1,0,0,1.4556,0
1,1,0,0,0,1,0,0,0,0,0,1.955567,1
1,0,0,1,0,0,0,0,1,1,0,1.82225,1
0,0,0,0,0,1,0,0,0,0,0,1.6222,0
0,0,0,0,1,0,0,1,0,0,1,2.048133,1
0,0,0,0,1,0,0,0,0,0,0,1.6222,0
0,1,0,0,1,0,0,0,0,0,1,1.7,1
