NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,2.790486,1
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,2.7889,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,0,1.733333,1
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,1.3222,1
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,1,1.75555,1
0,1,0,0,0,0,1,0,0,0,0,0,0,44,8,2,2.09445,1
1,0,0,1,0,0,0,1,0,1,0,0,0,48,8,0,1.3222,1
0,0,1,1,0,1,0,0,0,0,1,0,0,44,160,0,1.3222,1
0,0,0,0,0,0,0,0,1,0,0,0,1,48,8,1,1.3222,1
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,0,1.3222,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,1,2.5352,1
0,0,0,0,0,1,0,0,0,0,1,0,1,8,160,0,2.24445,1
0,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,1.4389,1
0,1,0,0,0,0,1,0,0,1,0,1,0,22,160,0,2.33335,1
0,1,1,0,0,0,1,0,0,1,0,0,0,44,160,0,1.8667,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,2.33335,1
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,0,1.8667,1
0,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,2.05,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,320,0,2.05,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,160,0,2.05,1
