encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,1.85332,1
1,0,0,0,1,0,0,0,1,0,1,2.45332,1
0,0,0,0,1,0,0,0,0,1,1,2.00555,1
0,1,0,0,1,0,0,1,1,0,1,2.00888,1
0,0,0,0,1,0,0,0,0,0,0,1.8611,1
0,0,0,0,1,0,0,0,1,0,1,2.33885,1
0,0,0,0,0,1,0,1,0,1,0,2.00555,1
0,0,0,0,1,0,0,1,1,0,1,1.674067,1
1,1,0,0,1,0,0,0,1,0,1,1.0444,1
0,0,0,0,1,0,0,0,1,1,1,1.0444,1
0,0,0,0,1,0,0,0,0,1,0,2.483325,1
0,1,0,0,1,0,0,0,1,0,1,2.16665,1
1,1,0,0,0,1,0,0,0,0,0,2.3037,1
0,0,0,0,1,0,0,0,0,0,1,1.4889,1
1,1,0,0,1,0,0,0,0,0,0,2.0444,1
0,0,0,0,1,0,0,0,1,0,0,2.0444,1
0,0,0,0,0,1,0,0,0,0,0,2.0444,1
0,1,0,0,0,1,0,0,0,0,0,2.0444,1
