NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.851833,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,1.9111,1
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,2.851833,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,1.9111,1
0,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,2.86665,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,320,0,1.9111,1
0,0,1,1,1,0,0,0,0,0,0,0,0,22,320,0,1.9111,1
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,0,1.9111,1
0,0,0,0,0,0,0,1,0,1,0,0,1,48,160,0,1.9111,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,0,1.9111,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.3222,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,2.3222,1
1,0,1,0,0,1,1,0,0,0,0,1,1,8,320,0,2.3222,1
0,0,0,1,0,0,1,0,0,0,0,0,0,22,320,0,2.3222,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,160,0,2.3222,1
