encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,0,1.571429,1
0,1,0,1,0,0,0,1,0,0,0,2.063492,1
0,0,0,1,0,0,0,1,1,0,0,1.5,1
0,0,0,0,0,0,1,0,1,0,0,2.519481,1
0,1,0,1,0,0,0,1,1,1,0,1.452381,1
0,0,0,1,0,0,0,1,1,1,0,2.119048,1
0,0,0,1,0,0,0,1,0,0,0,0.714286,0
0,1,0,1,0,0,0,0,1,0,0,0.714286,1
0,1,0,1,0,0,0,1,0,1,0,0.714286,1
0,0,0,0,1,0,0,1,1,1,1,0.714286,1
1,0,0,0,0,0,1,0,0,1,0,1.785714,1
0,0,0,0,1,0,0,0,0,1,0,2.142857,1
0,0,0,0,0,1,0,1,0,0,0,2.142857,1
1,0,0,0,0,0,1,0,1,0,0,2.071429,1
0,0,0,0,0,1,0,0,1,1,0,1.571429,1
0,0,0,0,0,1,0,0,0,1,0,2.0,1
0,0,0,0,0,1,0,1,0,1,0,1.571429,1
0,0,0,0,0,1,0,0,1,0,0,2.214286,1
0,1,0,0,0,0,1,0,0,1,0,2.0,1
0,1,0,0,0,1,0,0,0,0,0,2.214286,1
0,0,0,0,0,1,0,0,0,0,0,2.214286,1
