OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1.333333,0
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1.77551,1
0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0.714286,0
1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0.714286,0
1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1.816327,1
0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1.607143,1
1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1.333333,0
1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.714286,0
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1.571429,1
1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1.333333,0
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1.0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1.428571,1
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1.0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2.285714,1
0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1.285714,0
1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1.642857,1
0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1.285714,0
0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,2.214286,1
1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1.714286,1
0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,2.214286,1
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1.571429,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.904762,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.904762,1
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1.357143,1
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1.142857,0
0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1.142857,0
1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1.142857,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.142857,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.142857,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.142857,1
1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,2.142857,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2.142857,1
