auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,1,0,1,0,1,0,1,1,0,1.1444,0
1,0,1,1,1,1,0,1,0,1,1,0,1.1444,0
1,0,0,1,0,1,0,0,0,0,1,0,1.1444,0
1,0,0,0,0,1,0,1,0,0,1,0,1.1444,0
1,0,0,1,0,1,0,0,0,0,0,1,1.1444,0
1,0,0,0,0,1,0,1,0,1,1,0,1.1444,0
1,0,0,0,0,1,0,0,0,0,1,0,1.1444,0
1,0,1,0,0,1,0,1,0,0,0,0,1.1444,0
1,0,0,1,0,1,0,1,0,0,1,0,1.1444,0
1,0,0,1,0,1,0,1,0,1,1,0,1.1444,0
1,1,1,0,0,0,0,1,0,1,0,0,1.5722,0
1,1,0,1,0,0,0,0,0,0,0,0,2.0278,1
1,1,1,0,0,0,0,0,0,0,0,1,2.16665,1
1,1,0,1,1,0,0,0,0,1,1,1,1.5722,0
1,1,0,0,0,0,0,1,0,1,0,1,1.5722,0
1,1,1,0,0,0,0,0,0,0,0,0,1.5722,0
1,1,0,0,0,0,0,1,0,1,0,0,1.5722,1
1,1,0,0,0,0,0,0,0,0,0,1,2.4463,1
1,1,1,1,1,0,0,0,0,1,0,0,1.5722,0
1,1,1,1,1,0,0,1,0,1,1,1,1.5722,1
1,1,1,0,0,0,0,1,0,1,0,1,1.7556,1
1,1,0,1,0,0,0,0,0,0,0,1,1.7556,1
1,1,1,1,1,0,0,0,0,1,1,0,1.7556,1
1,1,0,1,0,0,1,0,0,0,1,0,1.7556,1
1,1,0,1,1,0,0,0,0,1,1,0,1.7556,1
1,1,1,1,1,0,0,0,0,1,1,1,1.7556,1
1,1,0,1,0,0,0,0,0,1,0,0,1.7556,1
0,0,0,0,0,0,0,0,0,0,0,1,1.7611,1
1,0,0,0,0,0,0,0,0,0,0,0,1.7611,1
0,0,0,0,0,0,0,0,0,0,0,0,1.7611,1
1,0,0,0,0,0,0,0,0,0,0,1,1.7611,1
1,0,1,0,1,0,0,0,0,0,0,0,1.7611,1
0,0,1,0,1,0,0,0,0,0,0,1,1.7611,1
1,0,1,0,1,0,0,0,0,0,0,1,1.7611,1
0,0,1,0,0,0,0,0,1,0,0,0,1.7611,1
