NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,2.9378,1
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,2.259267,1
0,1,0,0,1,0,0,0,0,0,0,1,0,22,8,0,2.622267,1
1,0,0,0,0,1,0,0,0,1,1,1,1,8,320,0,1.622267,1
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,1,2.259267,1
0,1,0,0,0,0,0,0,0,0,1,1,0,22,8,0,1.622267,1
1,1,0,0,1,1,0,0,0,0,0,0,0,44,160,0,1.622267,1
0,1,0,0,0,0,0,1,0,0,0,0,0,44,160,0,1.622267,1
0,0,1,1,1,0,0,0,0,1,0,0,0,44,8,0,1.622267,1
0,0,0,0,1,0,0,0,0,0,0,0,1,48,160,0,1.622267,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,2.600017,1
1,0,1,0,1,0,0,0,0,1,0,0,1,8,8,2,2.600017,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,0,2.600017,1
0,0,0,0,0,1,0,0,0,0,1,0,1,8,8,0,1.9111,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,1,2.288933,1
0,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,2.288933,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,2.288933,1
