auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,1,0,0,0,0,1,0,0,1,1,0,1.555556,1
1,1,1,0,0,0,0,1,0,1,0,0,1.777778,1
1,0,0,1,0,0,0,1,0,1,1,0,0.444444,0
1,0,0,1,1,0,0,0,0,0,0,0,0.444444,0
1,1,0,0,0,0,0,1,0,1,0,0,1.555556,1
1,1,0,1,1,0,0,0,0,1,1,0,1.555556,0
1,1,0,1,0,0,0,1,0,1,0,0,0.444444,0
1,1,0,1,0,0,0,0,0,0,0,0,1.814815,1
1,1,1,1,1,0,1,0,0,0,1,0,1.592593,1
1,0,0,1,0,0,0,1,0,1,0,0,2.0,1
0,0,0,1,0,0,0,0,0,1,0,0,1.333333,0
1,0,0,1,0,0,0,0,0,1,0,0,1.333333,0
0,0,0,1,0,0,0,0,0,0,0,0,1.333333,0
0,0,0,1,0,0,0,1,0,1,0,0,1.333333,0
0,0,1,1,0,0,0,1,0,1,0,0,1.333333,0
1,0,0,1,0,0,0,1,0,1,0,1,1.333333,0
0,0,1,1,0,0,0,0,0,1,0,0,1.333333,0
1,0,1,1,0,0,0,0,0,1,0,0,2.222222,1
1,0,0,1,0,1,0,1,0,1,1,0,1.222222,0
0,0,0,1,0,1,0,0,0,0,1,0,1.611111,1
1,0,0,1,0,1,0,1,0,0,1,0,1.222222,0
0,0,1,1,0,1,0,0,0,0,1,0,1.611111,1
0,0,0,1,0,0,0,0,0,0,1,0,1.222222,0
0,0,0,1,1,0,0,0,0,1,1,0,1.518519,0
0,0,0,1,0,0,0,0,0,1,1,0,1.222222,0
0,0,0,1,0,0,0,1,0,1,1,0,1.222222,0
1,1,1,1,1,0,1,0,0,0,1,1,1.611111,1
1,1,1,1,1,0,1,1,0,1,0,0,1.611111,1
1,1,0,1,0,0,1,0,0,0,1,0,2.0,1
1,1,0,1,1,0,0,1,0,0,1,0,1.611111,1
1,1,0,1,0,0,0,0,0,0,0,1,1.611111,1
0,0,0,1,0,0,1,1,0,1,1,0,0.777778,0
0,0,0,1,0,0,0,0,0,0,1,1,0.777778,0
0,0,1,1,0,0,0,0,0,0,0,1,0.777778,0
1,0,0,0,0,0,0,1,0,1,0,0,0.777778,0
0,0,1,0,0,1,0,0,0,0,1,0,1.444444,0
0,0,1,0,0,0,0,0,0,0,1,0,1.444444,0
0,0,0,0,1,0,0,0,0,0,1,0,1.444444,0
0,0,0,0,0,0,0,1,0,0,1,0,1.444444,0
0,0,0,0,0,0,0,0,0,0,1,0,1.444444,0
0,0,0,0,1,0,1,0,0,0,0,0,1.444444,0
0,0,1,0,0,0,0,0,0,0,0,0,1.444444,0
1,1,1,0,0,0,0,1,0,1,0,1,1.722222,1
1,1,0,0,0,0,0,0,0,1,0,0,1.555556,1
1,1,0,0,0,0,0,1,0,0,0,0,1.555556,0
1,0,1,1,0,1,0,0,0,0,0,0,1.555556,1
1,1,0,0,0,0,0,0,0,0,1,1,1.555556,1
1,0,0,0,0,0,0,0,0,1,0,0,1.555556,1
1,1,0,1,0,0,0,0,0,1,1,0,1.555556,1
