encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,2.519481,1
1,0,0,0,0,0,1,1,0,0,0,1.959184,1
0,0,0,0,0,1,0,0,1,1,0,1.457143,1
0,1,0,0,1,0,0,0,1,0,1,2.607143,1
0,1,0,0,0,1,0,1,0,1,0,0.428571,1
0,1,0,1,0,0,0,1,0,1,0,0.428571,1
0,0,0,0,0,1,0,1,1,1,0,0.428571,1
0,1,0,0,1,0,0,0,1,0,0,0.428571,1
1,0,0,0,1,0,0,0,1,0,1,2.380952,1
0,1,0,1,0,0,0,0,1,0,0,0.428571,1
0,0,0,0,0,1,0,1,0,1,0,0.714286,1
0,1,0,0,0,1,0,0,0,0,0,2.142857,1
1,0,0,0,1,0,0,0,1,0,0,2.190476,1
0,0,0,0,0,1,0,0,1,0,0,2.357143,1
0,0,0,0,1,0,0,0,1,0,1,1.952381,1
0,1,0,0,0,0,1,0,0,1,0,2.238095,1
0,0,0,0,0,1,0,0,0,1,0,2.071429,1
1,1,0,0,0,0,1,0,0,0,0,1.857143,1
