NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,1,0,0,0,0,0,8,160,0,2.883944,1
0,1,1,0,0,0,0,0,1,0,0,0,0,8,160,0,2.883944,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,1.7185,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.485167,1
1,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,1.2889,1
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,1.2889,1
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,1,1.2889,1
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,1,1.2889,1
0,0,1,1,0,0,0,1,0,0,0,0,0,44,8,0,1.2889,1
1,0,1,0,1,1,0,0,0,0,0,1,1,44,320,0,1.2889,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,2.683325,1
1,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.281467,1
0,1,1,0,0,0,0,1,0,1,0,0,0,8,160,0,2.466667,1
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,1.6444,1
1,1,0,0,0,0,0,0,1,1,0,1,0,8,8,1,2.2778,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,1.8667,1
0,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.0889,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,2.0889,1
0,1,0,0,0,0,0,1,0,0,0,1,0,8,160,0,2.0889,1
