encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,1,1.044467,1
0,0,0,0,0,0,1,0,1,0,0,1.9963,1
0,1,0,0,0,1,0,0,0,0,0,2.191127,1
1,0,0,0,1,0,0,0,1,0,0,1.666667,1
0,0,0,0,1,0,0,0,0,1,0,1.793648,1
0,0,0,0,0,1,0,0,0,0,0,0.711133,1
0,0,0,0,0,1,0,0,1,0,0,1.751867,1
0,1,1,0,0,0,0,1,0,0,0,1.642227,1
0,0,0,0,0,1,0,0,0,1,0,2.170367,1
1,0,0,0,1,0,0,0,1,0,1,2.177781,1
1,1,0,0,0,1,0,0,0,0,0,1.233333,1
1,0,0,0,0,0,1,0,1,0,0,1.5222,1
1,1,0,0,1,0,0,0,0,0,1,1.088867,1
0,1,0,0,0,0,1,0,0,1,0,1.888883,1
0,0,0,0,1,0,0,0,1,0,0,1.6889,1
1,0,1,0,0,0,0,0,0,1,0,1.6889,1
0,1,0,0,1,0,0,1,1,1,0,1.655567,1
0,0,0,0,0,1,0,0,1,1,0,1.655567,1
0,1,0,0,1,0,0,1,1,0,1,1.655567,1
0,1,0,0,1,0,0,0,1,0,1,1.655567,1
