encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,1,0,0,2.3,1
1,0,1,0,0,0,0,0,0,1,0,2.708333,1
0,0,0,0,0,1,0,0,0,1,0,2.25,1
0,0,0,0,1,0,0,1,0,0,1,1.833333,1
0,0,0,0,0,0,1,0,1,0,0,2.3,1
1,0,0,0,0,0,1,0,0,1,0,1.625,1
1,1,0,0,1,0,0,0,0,0,1,1.0,1
0,0,0,0,0,1,0,0,1,1,0,1.833333,1
0,0,0,0,1,0,0,1,1,0,1,1.0,1
0,0,1,0,0,0,0,1,1,1,0,1.0,1
1,0,0,0,1,0,0,0,1,0,1,2.416667,1
1,0,0,0,1,0,0,0,1,0,0,2.125,1
1,1,0,0,0,0,1,0,0,0,0,1.5,1
0,0,0,0,0,1,0,0,0,0,0,2.125,1
0,0,0,0,0,1,0,1,1,1,0,1.5,1
