encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,1.833333,1
1,0,0,1,0,0,0,0,1,1,0,2.4375,1
0,1,1,0,0,0,0,1,0,0,0,2.1,1
1,1,1,0,0,0,0,0,0,1,0,2.222222,1
0,0,1,0,0,0,0,1,1,1,0,1.277778,1
1,0,0,0,1,0,0,0,1,0,0,2.261905,1
1,1,0,0,1,0,0,0,0,1,0,2.083333,1
0,0,1,0,0,0,0,0,1,0,0,1.0,1
0,1,1,0,0,0,0,1,1,1,0,1.0,1
0,1,0,0,0,1,0,0,1,0,0,1.0,1
1,1,0,0,1,0,0,0,0,0,0,2.166667,1
0,1,0,1,0,0,0,1,0,0,0,2.166667,1
0,0,0,0,1,0,0,0,0,1,0,2.0,1
1,0,1,0,0,0,0,0,1,0,0,1.583333,1
1,0,0,0,1,0,0,0,1,0,1,1.833333,1
1,0,1,0,0,0,0,0,0,1,0,1.833333,1
