NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.75558,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,1.555567,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,2.0889,1
0,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.4667,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.0889,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,1.555567,1
1,0,1,1,0,1,0,0,0,0,1,1,0,8,320,0,1.555567,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,2.122233,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.555567,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,1.555567,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.388917,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.388917,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.388917,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.088933,1
1,1,1,0,1,1,0,0,0,1,0,0,0,8,8,0,2.088933,1
1,0,0,1,0,0,0,1,0,1,0,0,0,8,8,0,2.088933,1
