encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,1.95224,1
1,1,0,0,1,0,0,0,0,0,0,1.778971,1
1,1,0,0,0,1,0,0,0,0,0,2.235822,1
0,0,0,0,1,0,0,0,1,0,1,0.8722,0
0,0,0,0,1,0,0,1,0,0,1,2.141257,1
0,0,0,0,0,1,0,0,0,0,0,2.6906,1
0,1,0,0,1,0,0,0,0,0,1,0.8722,1
0,1,0,0,1,0,0,1,1,1,0,2.43444,1
0,0,0,1,0,0,0,1,1,0,0,2.153971,1
0,0,0,0,0,1,0,1,0,0,0,1.2472,1
0,0,0,0,1,0,0,0,0,0,1,1.65555,1
1,1,0,0,1,0,0,0,0,0,1,1.325,1
0,0,0,0,1,0,0,1,1,0,1,1.1528,1
0,1,0,0,0,1,0,0,0,0,0,2.005567,1
1,1,0,1,0,0,0,0,0,0,0,1.85,1
0,0,0,0,0,1,0,1,0,1,0,1.4083,1
0,1,0,0,1,0,0,0,0,0,0,1.825,1
0,1,0,1,0,0,0,1,1,1,0,1.4083,1
0,0,0,0,1,0,0,0,0,1,0,1.7472,1
0,0,0,0,0,1,0,0,1,0,0,1.7472,1
1,1,0,0,1,0,0,0,0,1,0,1.7472,1
