iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.669438,1
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,2.24886,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.45555,1
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,1.622233,1
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,0.9333,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,0.9333,0
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,10,0.9333,0
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,90,1.85778,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,90,2.007367,1
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,10,0.9333,1
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,90,1.3111,1
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,90,1.3111,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,90,1.3111,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.9111,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90,1.4667,1
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,90,1.4667,1
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2.07775,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.7111,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,1.7111,1
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.7111,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,2.07775,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.8444,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.8444,1
