encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,1,0,0,0,1,0,1,0,9.95
0,1,0,0,1,0,0,1,1,1,0,10.19
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,0,1,0,0,0,1,1,0,0,10.3
0,1,0,0,1,0,0,1,1,0,1,10.43
0,0,0,0,1,0,0,0,0,0,1,10.72
1,1,0,0,1,0,0,1,1,0,0,12.3
1,1,0,1,0,0,0,0,1,1,0,13.74
1,0,0,1,0,0,0,1,0,0,0,14.64
1,0,0,1,0,0,0,1,1,1,0,14.67
0,1,0,0,0,0,1,0,1,1,0,14.69
0,1,0,0,1,0,0,1,0,1,0,14.7
1,1,0,0,1,0,0,1,1,1,1,14.71
0,1,0,1,0,0,0,0,1,0,0,14.83
1,0,0,0,1,0,0,0,0,0,1,14.91
0,0,0,0,1,0,0,1,0,1,0,14.91
0,0,0,0,0,1,0,1,1,0,0,14.93
1,0,0,0,1,0,0,1,1,0,1,15.36
0,1,0,0,1,0,0,0,1,1,1,15.52
0,0,0,1,0,0,0,1,0,0,0,25.17
