iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.49445,1
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,1.1222,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.7492,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,90,1.1222,1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,1.681467,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.51444,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,1.681467,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,2.1963,1
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,10,1.1222,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10,1.1222,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.520367,1
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,1.4611,1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,2.520367,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.7556,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.0944,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.0944,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,2.0944,1
