encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,1,0,0,1.8111,1
1,1,0,0,0,1,0,0,0,0,0,1.259267,1
1,0,0,1,0,0,0,0,1,1,0,1.24445,1
1,1,0,0,1,0,0,0,0,0,0,1.56665,1
0,0,0,0,1,0,0,0,0,1,0,2.3611,1
0,0,1,0,0,0,0,1,1,1,0,1.229633,1
1,1,0,0,1,0,0,0,0,1,0,2.37035,1
1,0,0,0,0,0,1,0,1,0,0,2.185167,1
0,0,0,0,0,0,1,0,1,0,0,2.185167,1
0,0,0,0,0,1,0,0,0,1,0,1.88885,1
0,0,0,0,0,1,0,1,0,0,0,2.0333,1
0,0,0,0,0,1,0,0,0,0,0,1.4444,1
0,1,0,0,0,1,0,0,0,0,0,2.0296,1
1,0,0,0,0,0,1,1,0,0,0,1.4444,1
0,0,0,0,0,1,0,0,1,0,0,1.903667,1
1,0,1,0,0,0,0,0,0,1,0,2.07775,1
1,1,0,0,0,0,1,0,0,0,0,1.8222,1
