OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25944.9121993178
1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,21967.3594869826
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19985.7291690179
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19529.0448911001
1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,18752.9643347356
0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,18280.48333004
0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,18243.7952262069
0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,17582.2271760161
1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,16900.9820099174
1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,16800.7517722465
1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,15080.073420502471
1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,15080.073299050333
1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,15080.073295246877
1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,15080.07205504227
0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,15080.071732766264
0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,15080.071562227124
1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,15080.071474270115
0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,15080.070906527768
1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,15080.069352322254
0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,15080.068474939042
