iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,10,31.88
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,10,55.37
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,10,34.11
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,10,59.23
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,90,31.5
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90,31.8
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,23.94
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,90,31.6
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,10,58.94
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,90,31.6
0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,90,59.98729856331643
0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,10,59.98828217951995
1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,10,59.98227592917512
0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,90,59.987181987093486
1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,90,59.98746890687858
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,90,59.982627231007875
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,10,59.98265232713513
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,10,59.98117529574534
1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,90,59.988177410631174
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,90,59.98133514515388
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,24.03
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,16.29
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,90,16.58
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,90,16.28
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,16.26
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,16.21
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,90,41.97
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,16.36
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,10,16.45
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,16.25
0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,90,59.98323912532429
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,59.98787014534607
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,90,59.98718345358271
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,10,59.98532927428548
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,90,59.98219491799473
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10,59.98173265225615
0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,90,59.98730793787363
1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,90,59.98679242318566
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,17.29
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,10,59.98345424365164
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,23.92
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,90,31.59
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,90,59.986857278613606
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,90,17.32
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,90,59.983073137056834
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,90,59.9841222095235
1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,90,59.981190095135005
0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,59.981171542523214
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,23.97
0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,90,59.98790660448674
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,16.26
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,16.24
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,10,16.29
1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,90,59.98596433347023
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,59.98831733386229
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,10,59.98183206292306
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,16.31
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,59.98104627820224
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,10,17.43
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,23.92
0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,90,59.98342417634299
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,16.32
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,90,59.98123466017267
0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,10,59.981236195648094
0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,90,59.98606500440357
0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,10,59.98344000322364
0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,90,59.987066465657506
0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,90,59.98352198345667
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,90,59.987049556477324
0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,90,59.98860517341057
1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,10,59.98327459923345
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,90,59.98138939274395
1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,10,59.98693092956129
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,10,59.984713438682434
1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,90,59.98369469074581
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,10,32.03
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,90,59.9818905568597
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,16.34
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,90,59.981486218693874
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,10,59.98875952676471
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,16.18
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,90,59.98458189415755
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,90,59.98710478915613
1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,10,59.98643049437566
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,90,59.98830583564774
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,90,59.98537578899066
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,90,59.982179528351544
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,90,59.98615303352449
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,90,59.98110377434376
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,10,16.43
