encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,1,0,0,0,1,1,0,0,1.651867,1
0,0,0,0,0,1,0,0,0,0,0,2.644467,1
0,0,0,0,1,0,0,0,1,0,1,1.3,1
0,0,0,0,1,0,0,1,0,0,1,1.3,1
0,1,0,1,0,0,0,1,1,1,0,1.651867,1
1,1,0,0,1,0,0,0,1,0,1,1.6889,1
1,0,0,0,0,0,1,1,0,0,0,2.41668,1
0,0,0,0,1,0,0,0,0,0,0,1.3,1
0,0,0,0,0,1,0,1,0,0,0,2.144467,1
0,0,0,1,0,0,0,1,1,1,0,1.3,1
0,0,0,0,1,0,0,0,0,1,0,2.357433,1
1,0,0,0,1,0,0,0,1,0,0,2.12225,1
0,1,0,0,0,1,0,0,0,0,0,2.12225,1
1,1,0,0,1,0,0,0,0,0,1,1.5556,1
1,1,0,0,1,0,0,0,0,0,0,2.12225,1
1,1,1,0,0,0,0,0,0,1,0,2.12225,1
1,1,0,0,1,0,0,0,0,1,0,2.12225,1
