encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,1,1,1,0,10.19
1,1,0,0,1,0,0,0,0,0,0,10.28
0,0,0,0,0,1,0,1,0,0,0,10.7
1,1,0,1,0,0,0,0,0,0,0,10.03
0,0,0,0,0,0,1,0,1,0,0,10.16
0,0,0,0,0,1,0,0,1,0,0,9.94
0,0,0,0,1,0,0,0,0,1,0,10.26
0,1,0,0,0,0,1,0,0,1,0,10.17
0,1,0,0,1,0,0,0,0,0,0,10.5
0,1,0,0,1,0,0,0,0,0,1,10.7
1,1,1,0,0,0,0,0,0,1,0,9.96
1,0,1,0,0,0,0,0,1,0,0,10.35
0,0,0,0,0,1,0,0,1,1,0,10.68
1,0,0,0,1,0,0,0,1,0,1,10.16
0,0,0,0,0,1,0,0,0,1,0,10.23
0,0,0,0,0,1,0,1,0,1,0,10.73
0,0,0,0,0,1,0,0,0,0,0,10.19
0,1,0,0,0,1,0,0,0,0,0,10.13
1,0,0,0,0,0,1,0,1,0,0,10.18
0,0,0,0,1,0,0,0,1,0,0,9.33
1,1,0,1,0,0,0,0,0,0,0,10.03
1,0,1,0,0,0,0,0,1,0,0,10.35
0,0,0,0,0,1,0,0,1,0,0,9.94
0,0,0,0,0,0,1,0,1,0,0,10.16
0,1,0,0,1,0,0,1,1,1,0,10.19
1,1,0,0,1,0,0,0,0,0,0,10.28
0,1,0,0,1,0,0,0,0,0,0,10.5
0,0,0,0,0,1,0,1,0,1,0,10.73
0,0,0,0,0,1,0,1,0,0,0,10.7
1,1,0,0,0,1,0,0,1,0,0,15.19
0,1,0,0,0,0,1,1,0,1,0,18.77
0,0,0,1,0,1,0,1,0,1,0,314.98492789585686
0,1,1,0,1,0,0,1,1,1,0,314.9880976156199
0,1,0,0,0,0,1,0,1,0,1,314.98131276182204
1,0,0,0,1,0,0,0,0,1,0,14.44
1,0,0,0,0,0,0,0,0,0,0,314.9836108789617
0,0,0,0,1,1,0,0,1,0,0,314.9831414357554
0,1,0,0,1,0,0,1,0,1,0,14.7
1,1,0,0,1,1,0,1,1,1,0,314.9853857675039
1,0,0,1,0,0,1,0,1,0,0,314.9885540681531
0,1,1,1,0,0,0,0,1,0,0,314.98202950894205
0,1,0,0,1,0,0,0,1,0,0,25.1
0,0,0,0,0,1,0,1,1,1,0,9.33
0,0,1,0,0,0,0,0,1,0,0,15.21
1,0,0,0,0,1,0,0,1,0,0,14.69
0,1,1,0,0,0,0,0,1,1,1,314.9869751851886
1,1,0,1,0,0,0,0,1,0,0,18.5
0,0,1,0,1,0,0,1,1,1,0,314.98182099185277
1,1,1,0,0,0,1,1,1,1,0,314.98368452386393
0,1,0,1,1,0,0,0,0,1,1,314.98481988932605
1,1,0,0,1,0,0,0,1,0,0,230.29
0,1,0,1,0,0,0,0,0,0,0,24.81
1,1,1,0,1,1,0,0,1,0,1,314.9823114274402
1,0,0,0,0,1,0,1,1,0,0,13.62
0,0,1,0,0,1,0,0,0,0,0,314.98162972444186
0,0,0,1,0,1,0,1,1,1,0,314.9812203691278
1,1,0,0,0,1,1,0,0,0,0,314.98638794149485
0,1,0,1,1,0,0,0,0,0,0,314.9869857259931
0,0,0,0,0,1,1,0,1,0,0,314.9852178122785
0,0,0,0,0,1,1,1,1,0,1,314.98819551161125
1,0,0,1,1,0,0,1,1,1,0,314.9849953093635
0,0,0,0,0,0,0,0,0,0,0,314.9837631499436
1,1,0,0,0,0,0,1,1,0,0,314.98225975933707
0,1,0,0,0,1,1,0,1,0,0,314.9873138084246
0,0,0,0,1,0,0,1,1,1,0,14.92
0,0,1,0,1,0,0,0,1,0,0,314.98831635457447
0,0,0,0,0,0,1,1,1,0,0,14.92
0,0,0,0,0,0,0,0,1,0,0,314.9878103020844
1,1,1,0,0,1,0,0,0,0,0,314.9858965039004
0,0,0,1,0,1,0,0,0,0,0,314.9880648677663
0,1,0,0,0,1,0,0,1,0,1,314.9881458856831
0,0,0,1,1,1,0,0,0,0,0,314.9812820759379
0,1,0,0,0,1,0,0,0,0,1,314.9814590668366
0,0,1,0,0,1,0,0,1,1,1,314.98436282568707
1,1,0,1,0,0,0,0,0,1,0,14.7
0,0,0,0,0,0,1,0,0,1,0,162.87
1,1,1,0,1,0,0,0,1,0,0,314.98353649884257
0,0,0,1,0,0,1,0,1,0,0,314.9868961875772
0,1,0,0,0,1,0,1,1,1,0,14.75
1,1,1,1,0,0,0,1,1,1,0,314.9885215081717
0,1,0,0,1,0,0,0,0,1,0,25.21
1,1,0,0,0,0,0,1,0,0,0,314.9866903859871
0,0,0,0,1,1,0,0,0,0,0,314.985210198962
0,1,0,0,0,1,1,0,0,1,0,314.9843311297931
0,0,1,0,0,1,1,1,1,1,1,314.9829267265587
0,1,1,0,1,0,0,0,1,1,0,314.9810118179745
0,1,0,0,0,0,1,0,0,0,0,226.32
0,1,0,1,0,1,1,0,0,0,0,314.98634759602146
1,1,0,0,0,1,0,0,1,1,0,14.71
0,0,0,0,0,0,0,0,0,1,0,314.98839702195335
