encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,1,0,0,1,1.0,1
0,1,0,0,1,0,0,0,0,0,1,1.0,1
0,0,0,0,0,1,0,0,1,1,0,1.0,1
0,1,0,0,1,0,0,0,1,0,1,2.482543,1
1,1,0,0,1,0,0,0,0,0,0,1.0,1
0,0,0,0,0,1,0,0,0,0,0,2.711114,1
0,1,0,0,0,1,0,0,0,0,0,2.3,1
0,0,0,0,0,1,0,0,1,0,0,2.536514,1
1,1,0,1,0,0,0,0,0,0,0,2.3852,1
1,1,0,0,0,1,0,0,0,0,0,1.7889,1
1,0,1,0,0,0,0,0,1,0,0,2.1889,1
0,1,0,0,1,0,0,0,0,0,0,1.6,1
1,1,0,0,0,1,0,1,0,0,0,1.6,1
1,1,0,0,1,0,0,0,0,0,1,1.6222,1
1,0,0,0,1,0,0,0,1,0,1,1.6222,1
0,0,0,0,0,0,1,0,1,0,0,1.9778,1
1,0,0,1,0,0,0,0,1,1,0,1.9778,1
