encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,2.497787,1
0,0,0,1,0,0,0,1,1,1,0,2.005567,1
0,1,0,0,1,0,0,1,1,0,1,2.497787,1
0,1,0,1,0,0,0,1,1,1,0,1.9963,1
0,0,0,1,0,0,0,1,1,0,0,2.172233,1
0,1,0,0,1,0,0,1,1,1,0,2.497787,1
0,0,0,0,1,0,0,1,1,0,1,2.344467,1
0,0,0,0,0,1,0,1,0,0,0,2.000017,1
0,0,1,0,0,0,0,1,1,1,0,2.173353,1
1,1,0,0,0,1,0,1,0,0,0,1.3667,1
1,1,0,0,0,1,0,0,0,0,0,2.664453,1
0,1,0,0,0,1,0,0,0,0,0,2.505567,1
0,1,0,1,0,0,0,1,0,0,0,2.177783,1
0,0,0,0,0,1,0,0,0,0,0,2.488892,1
0,1,0,0,1,0,0,0,1,0,1,2.322233,1
0,0,0,0,1,0,0,1,0,0,1,2.033367,1
0,0,0,0,1,0,0,0,0,0,1,2.033367,1
0,0,0,0,1,0,0,0,0,0,0,2.033367,1
1,1,0,0,1,0,0,0,0,0,1,2.033367,1
