NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,2.79556,1
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,2.78335,1
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,0,1.444467,1
1,1,1,0,0,1,1,0,0,1,0,1,0,48,8,0,2.096333,1
1,1,1,0,1,1,0,0,0,1,0,1,0,48,160,0,1.444467,1
0,1,1,0,0,0,0,1,0,0,0,0,0,44,8,2,1.444467,1
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,0,1.444467,1
0,0,0,0,0,0,0,0,1,0,0,0,1,44,8,0,1.444467,1
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,1.444467,1
0,0,0,1,1,0,0,0,0,0,0,0,0,44,8,2,1.444467,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.466667,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,2.466667,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.466667,1
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,1.7556,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,2.177733,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,2.177733,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,320,0,2.177733,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,2.177733,1
