encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.470979,1
0,1,0,1,0,0,0,1,1,1,0,2.309905,1
1,1,0,0,1,0,0,0,1,0,1,1.074736,1
1,0,0,0,1,0,0,1,1,0,1,0.892918,0
0,1,0,1,0,0,0,0,1,1,0,0.892918,0
1,0,1,0,0,0,0,1,0,0,0,0.892918,0
1,1,0,1,0,0,0,0,1,1,0,0.892918,0
1,0,0,0,1,0,0,1,0,0,1,0.892918,0
0,1,0,0,0,0,1,0,1,1,0,0.892918,1
1,1,0,1,0,0,0,1,1,1,0,0.892918,1
0,1,0,0,1,0,0,1,1,0,1,2.297321,1
1,1,0,1,0,0,0,0,0,0,0,2.48561,1
0,1,0,0,1,0,0,0,0,0,1,1.423573,1
0,1,0,0,1,0,0,1,1,1,1,2.312121,1
0,1,0,0,1,0,0,1,1,1,0,2.465551,1
0,1,0,0,1,0,0,0,1,0,1,2.491173,1
1,1,0,0,1,0,0,0,0,0,1,1.468006,1
1,1,0,0,1,0,0,0,0,1,0,2.104386,1
0,1,0,0,1,0,0,0,0,0,0,2.315838,1
0,0,0,0,1,0,0,0,1,0,0,1.907752,1
0,0,0,0,1,0,0,0,0,1,0,2.272455,1
0,0,0,0,1,0,0,0,1,0,1,2.119211,1
0,0,0,0,1,0,0,0,0,1,1,1.631341,1
1,0,0,0,1,0,0,0,1,0,0,2.141436,1
1,0,0,0,1,0,0,0,1,0,1,1.957609,1
