encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,1.911117,1
0,0,0,0,1,0,0,0,0,0,1,0.992578,0
0,1,0,0,1,0,0,0,0,0,0,0.666622,0
0,0,0,1,0,0,0,1,1,0,0,1.666661,1
1,0,0,0,1,0,0,0,1,0,1,2.361623,1
0,0,0,0,0,1,0,1,0,0,0,2.114284,1
0,1,0,0,1,0,0,0,1,0,1,2.244437,1
0,0,0,1,0,0,0,1,1,1,0,1.770356,1
0,0,0,0,0,1,0,1,1,1,0,1.677761,1
0,1,0,0,1,0,0,0,0,0,1,1.816672,1
0,0,0,0,1,0,0,1,0,0,1,1.881489,1
0,0,0,0,1,0,0,0,0,0,0,0.933333,0
0,0,0,0,1,0,0,1,1,0,1,0.933333,0
0,1,0,0,0,1,0,0,0,0,0,1.933333,1
1,1,0,0,1,0,0,0,0,0,0,1.666661,1
1,0,0,0,1,0,0,0,1,0,0,2.049994,1
0,0,0,0,0,1,0,0,0,0,0,1.422228,1
1,0,0,0,0,0,1,0,0,1,0,1.766672,1
0,1,0,0,0,0,1,0,0,1,0,1.925933,1
1,1,0,1,0,0,0,0,0,0,0,2.027794,1
0,0,0,0,1,0,0,0,0,1,0,1.788897,1
0,1,0,0,1,0,0,1,1,0,1,2.038894,1
0,0,0,0,1,0,0,0,1,0,1,1.311078,1
0,0,0,0,1,0,0,0,0,1,1,1.444489,1
