encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,0,0,1,1.285714,1
0,0,0,0,0,1,0,0,1,1,0,2.0,1
0,0,0,0,0,1,0,0,0,1,0,1.928571,1
1,1,1,0,0,0,0,0,0,1,0,1.942857,1
1,1,0,0,1,0,0,0,0,0,0,2.204082,1
0,0,0,0,1,0,0,0,1,0,1,2.035714,1
0,0,0,0,1,0,0,0,0,1,1,1.285714,1
1,1,0,0,1,0,0,0,0,0,1,1.690476,1
0,0,0,0,1,0,0,0,1,0,0,1.285714,1
0,0,0,0,1,0,0,0,0,0,1,1.607143,1
0,1,0,0,1,0,0,0,1,0,1,2.214286,1
1,1,0,0,0,1,0,0,0,0,0,2.228571,1
0,0,0,0,1,0,0,0,0,0,0,1.285714,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
0,0,0,0,1,0,0,0,0,1,0,1.761905,1
0,1,1,0,0,0,0,1,0,0,0,1.714286,1
0,1,0,0,1,0,0,1,1,0,1,1.928571,1
1,1,0,0,1,0,0,0,0,1,0,0.857143,0
0,0,0,0,0,0,1,0,1,0,0,1.714286,1
0,1,0,0,1,0,0,0,0,0,0,1.714286,1
0,0,0,0,0,1,0,0,1,0,0,1.714286,1
