encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,0,1,0,0,0,0,2.01889,1
0,0,0,0,1,0,0,0,0,0,1,1.922227,1
0,1,1,0,0,0,0,1,0,0,0,2.479367,1
0,0,0,0,1,0,0,1,0,0,1,2.27556,1
0,1,0,0,1,0,0,0,0,0,1,1.16668,0
1,0,0,0,1,0,0,0,1,0,1,2.258977,1
0,1,0,1,0,0,0,1,0,0,0,2.39815,1
0,0,1,0,0,0,0,1,1,1,0,1.722208,1
0,0,1,0,0,0,0,0,1,0,0,0.788867,0
0,0,0,1,0,0,0,0,0,1,0,0.788867,0
0,1,0,0,1,0,0,1,1,1,0,2.125933,1
0,1,0,0,1,0,0,0,1,0,1,2.186693,1
1,1,0,1,0,0,0,0,0,0,0,2.167767,1
0,1,0,0,1,0,0,0,0,0,0,1.7648,1
1,0,0,1,0,0,0,1,0,1,0,2.261107,1
0,0,0,0,1,0,0,0,1,0,0,1.2111,1
0,0,0,1,0,0,0,1,1,0,0,2.122208,1
1,1,0,0,1,0,0,0,0,0,0,1.837067,1
0,1,0,0,1,0,0,1,1,0,1,2.094433,1
0,1,0,1,0,0,0,1,1,1,0,1.677783,1
0,0,0,0,1,0,0,0,0,1,0,2.194458,1
0,0,0,0,1,0,0,0,1,0,1,1.6167,1
1,0,0,0,1,0,0,0,1,0,0,2.0648,1
