encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,1.92776,1
0,0,0,0,1,0,0,0,1,0,0,1.133322,1
0,0,0,0,0,1,0,0,1,0,0,1.937022,1
0,1,1,0,0,0,0,1,0,0,0,2.452514,1
0,0,0,0,0,1,0,0,0,0,0,2.422232,1
1,0,0,0,1,0,0,0,1,0,0,1.933335,1
0,0,0,0,0,1,0,0,1,1,0,1.933319,1
0,0,0,0,1,0,0,1,0,0,1,2.057144,1
0,0,0,0,0,1,0,1,0,1,0,1.740744,1
1,0,0,0,1,0,0,1,1,0,1,1.133322,1
1,0,0,1,0,0,0,0,1,1,0,1.659233,1
1,0,0,0,1,0,0,0,1,0,1,1.755544,1
0,0,0,0,0,0,1,0,1,0,0,1.111144,0
0,0,0,0,0,1,0,1,0,0,0,1.5889,1
0,1,0,0,0,1,0,0,0,0,0,1.455578,1
1,1,0,0,0,1,0,0,0,0,0,2.094444,1
0,0,0,0,1,0,0,0,0,1,0,2.177776,1
1,1,0,0,1,0,0,0,0,0,0,1.711111,1
0,0,0,0,0,1,0,1,1,1,0,1.399989,1
0,0,0,0,1,0,0,0,0,0,1,1.811122,1
0,0,0,0,1,0,0,0,0,0,0,1.800011,1
