encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,0,2.318182,1
0,1,0,0,0,0,1,0,0,1,0,2.375758,1
0,1,0,0,1,0,0,1,1,1,1,1.662338,1
1,0,1,0,0,0,0,0,1,0,0,1.636364,1
0,1,0,1,0,0,0,1,0,0,0,1.777778,1
1,0,0,1,0,0,0,0,1,1,0,2.016529,1
0,1,0,1,0,0,0,1,1,1,0,1.878788,1
1,1,1,0,0,0,0,0,0,1,0,1.991736,1
0,0,0,0,0,1,0,0,1,1,0,1.649351,1
0,0,0,1,0,0,0,1,1,1,0,1.618182,1
1,0,1,0,0,0,0,0,0,1,0,2.103896,1
0,1,0,0,1,0,0,1,1,1,0,2.012987,1
1,0,0,1,0,0,0,1,0,1,0,1.181818,1
0,0,0,0,0,1,0,1,1,1,0,1.181818,1
0,0,0,0,0,1,0,1,0,0,0,1.272727,1
0,0,0,0,1,0,0,0,0,1,0,1.454545,1
0,0,0,1,0,0,0,1,1,0,0,1.363636,1
