encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,2.051833,1
1,0,0,0,0,0,1,0,0,1,0,2.749975,1
0,0,0,0,0,1,0,0,1,0,0,2.76886,1
0,0,0,0,0,1,0,0,0,1,0,2.77775,1
1,0,0,1,0,0,0,1,0,1,0,2.76886,1
0,0,0,0,0,1,0,1,1,1,0,1.355567,1
0,0,0,1,0,0,0,1,1,1,0,1.355567,1
0,0,0,0,0,1,0,1,0,1,0,1.355567,1
0,0,0,1,0,0,0,0,0,1,0,1.355567,1
1,1,0,0,0,0,1,1,0,1,0,1.355567,1
0,0,0,0,0,0,1,0,1,0,0,2.455517,1
1,0,0,0,0,0,1,0,1,0,0,2.177733,1
0,0,0,0,0,1,0,0,0,0,0,2.177733,1
