encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,0,0,1,0,0,1,0,10.33
0,1,1,0,0,0,0,1,0,0,0,10.27
0,1,0,0,1,0,0,0,1,0,1,10.17
0,1,0,1,0,0,0,1,1,1,0,8.97
0,0,0,0,1,0,0,0,1,0,1,10.31
1,1,0,0,1,0,0,0,0,0,0,10.28
0,0,0,0,1,0,0,0,1,0,0,9.33
0,0,0,0,0,1,0,0,0,0,0,10.19
0,0,0,0,0,1,0,0,0,0,0,10.19
1,1,1,0,0,0,0,0,0,1,0,9.96
0,0,0,0,1,0,0,0,0,1,0,10.26
0,1,0,1,0,0,0,1,1,1,0,8.97
0,1,0,0,0,1,0,0,0,0,0,10.13
0,0,0,0,0,1,0,0,0,0,0,10.19
0,1,0,0,1,0,0,1,1,1,1,10.28
0,1,0,1,0,0,0,1,0,0,0,8.85
1,1,0,0,0,0,1,1,0,0,0,23.69
0,0,0,0,0,0,1,0,0,0,0,313.74
0,0,0,0,1,1,0,0,1,0,1,314.9827740535017
0,0,0,0,0,1,0,1,0,0,0,10.7
1,1,1,0,0,0,0,1,0,1,0,28.35
0,1,1,1,0,0,1,0,1,0,1,314.9879546539451
1,1,0,0,1,0,1,1,0,0,1,314.98784053220817
0,0,0,0,0,1,0,0,0,0,0,10.19
1,1,0,0,0,0,0,1,0,1,1,314.9811800395828
0,0,1,0,1,1,1,0,1,0,1,314.9822327659162
1,0,0,1,0,1,1,1,0,1,1,314.98757594064335
0,0,1,0,0,1,0,0,1,1,1,314.98362316347175
1,0,0,1,1,0,1,1,1,0,0,314.985533140935
1,1,1,0,1,0,0,1,0,0,0,314.98399490343695
0,0,0,1,0,1,1,0,0,0,0,314.98380911638674
0,1,0,0,0,0,0,1,1,1,0,314.9839696123061
0,1,0,0,1,0,0,0,1,0,0,25.1
0,0,0,0,0,0,0,1,0,0,1,314.9824794079437
0,1,0,0,0,1,1,0,1,0,0,314.9881895517674
0,0,0,1,0,0,0,1,1,1,0,10.72
0,1,0,0,1,0,0,1,1,0,1,10.43
0,0,0,0,1,0,0,0,1,1,1,14.97
0,1,0,1,0,0,0,1,0,1,0,15.16
0,1,0,0,0,0,0,0,0,0,1,314.9887797712741
1,0,0,0,0,0,0,0,0,0,0,314.98682631857133
0,0,0,0,1,1,0,0,0,0,1,314.98243195044756
0,0,0,0,0,0,1,0,0,1,1,314.9876166047626
0,1,0,1,1,1,0,0,0,0,0,314.98751375322814
0,1,0,0,0,1,0,1,0,0,0,18.42
1,0,1,0,1,0,0,0,0,1,1,314.9836376693059
1,1,0,0,0,1,0,0,0,0,0,10.17
0,1,1,1,0,0,0,1,0,0,0,314.9830920498047
1,1,0,0,0,1,0,0,0,0,1,314.9827293832512
0,0,0,0,0,1,0,0,1,0,0,9.94
1,1,1,1,0,0,0,1,1,1,1,314.9824791267569
1,1,0,0,0,1,0,0,1,0,1,314.98509901681194
0,1,0,0,1,0,1,1,1,1,0,314.98681164874046
0,1,0,0,1,0,0,1,0,0,0,14.76
0,1,0,1,1,1,0,1,0,0,0,314.9846933689477
0,1,0,1,0,1,0,0,0,0,0,314.98398430694556
0,0,1,0,0,0,0,1,1,0,0,13.37
0,1,1,0,1,0,1,0,1,0,0,314.98280338553997
0,1,1,0,0,1,0,0,0,0,0,314.98110730278387
1,1,0,1,0,0,0,1,0,1,0,19.0
1,1,0,0,0,0,0,0,0,0,0,314.9827696733155
0,1,0,0,0,1,0,0,1,0,0,15.68
0,0,1,1,0,0,0,1,0,0,0,314.98100091335095
0,0,0,0,1,0,0,0,0,0,0,10.74
0,0,0,0,0,0,0,0,1,1,0,314.98756341203125
0,1,0,1,0,0,0,1,1,0,0,186.47
0,0,0,0,0,0,0,0,1,1,1,314.98539287658934
0,1,0,0,1,0,1,1,0,0,0,314.9870582489537
0,1,0,0,1,0,0,0,1,1,0,270.72
0,1,0,1,0,0,0,1,1,0,1,314.98264343935443
1,0,0,0,0,1,0,0,0,1,0,13.54
0,0,1,0,0,1,0,0,0,0,1,314.9839940856683
1,1,0,0,0,1,0,0,1,0,0,15.19
0,0,0,0,1,0,0,0,0,0,1,10.72
1,1,0,1,0,1,0,0,0,0,0,314.98668202596207
0,0,0,1,0,0,0,0,0,1,1,314.987722953075
0,0,0,0,0,1,0,1,0,1,0,10.73
0,0,0,1,0,0,0,0,0,0,1,314.98444313236087
0,1,0,0,0,1,0,0,0,1,0,28.03
0,0,0,0,0,0,0,1,1,1,0,314.98882360215225
0,1,0,0,0,1,1,0,1,1,1,314.98382864326464
0,1,0,0,0,1,1,1,0,0,0,314.9827774945888
1,1,1,0,0,0,0,1,0,0,0,229.98
0,1,0,1,0,0,1,0,0,1,0,314.98890004022314
0,0,0,1,1,0,0,0,0,0,0,314.9877606901649
1,0,0,0,0,0,1,0,1,0,0,10.18
0,0,0,1,0,0,0,0,1,0,0,24.34
0,1,0,1,0,0,0,0,1,1,0,24.52
0,0,0,0,0,1,1,0,0,0,1,314.9886694753046
1,1,1,0,0,0,0,0,0,0,0,28.98
