encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,1,1.2111,1
0,1,0,0,0,0,1,0,0,1,0,2.144467,1
1,0,0,0,1,0,0,0,1,0,0,1.88335,1
0,1,0,0,0,1,0,0,0,0,0,1.6889,1
0,0,0,1,0,0,0,1,1,1,0,1.2111,1
1,0,0,0,0,0,1,0,0,1,0,1.2111,1
0,1,0,1,0,0,0,1,1,1,0,1.2111,1
1,1,0,0,0,1,0,0,0,0,0,2.092633,1
0,0,0,0,1,0,0,0,1,0,0,1.4167,1
0,1,0,1,0,0,0,1,0,0,0,2.333375,1
0,1,0,0,1,0,0,0,1,0,1,2.333375,1
0,0,0,0,0,1,0,0,0,1,0,1.842633,1
0,0,0,0,1,0,0,0,0,1,0,2.32782,1
0,1,0,0,1,0,0,1,1,1,1,1.5556,1
0,0,0,0,0,1,0,0,0,0,0,1.8056,1
0,0,0,0,1,0,0,0,0,0,0,1.8056,1
