encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,0,0,0,0,2.083333,1
0,1,0,0,0,1,0,0,0,0,0,2.354167,1
0,1,0,0,1,0,0,1,1,1,0,2.296296,1
0,0,0,1,0,0,0,1,1,1,0,1.0,0
0,0,0,0,0,1,0,1,0,1,0,1.333333,1
0,0,0,0,1,0,0,0,0,0,0,1.777778,1
0,1,0,0,1,0,0,0,0,0,0,1.666667,1
0,1,0,1,0,0,0,1,0,1,0,1.0,1
0,1,0,0,0,1,0,1,0,1,0,1.0,1
0,0,1,0,0,0,0,1,0,1,0,1.0,1
0,0,0,0,1,0,0,1,0,0,1,2.25,1
1,1,0,0,1,0,0,0,0,0,0,1.916667,1
0,1,1,0,0,0,0,1,0,0,0,2.222222,1
0,0,0,0,0,1,0,0,1,0,0,2.111111,1
1,0,1,0,0,0,0,0,0,1,0,1.5,1
0,0,0,0,1,0,0,0,0,1,0,2.125,1
0,0,0,0,0,1,0,0,0,1,0,1.833333,1
0,0,0,0,1,0,0,0,0,0,1,1.583333,1
0,0,0,0,0,1,0,0,0,0,0,1.75,1
1,1,0,0,0,1,0,1,0,0,0,1.5,1
1,0,0,0,0,0,1,1,0,0,0,1.5,1
