encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.25001,1
1,0,0,0,0,0,1,1,0,0,0,2.030812,1
0,1,0,1,0,0,0,1,1,1,0,2.152467,1
1,0,0,0,0,0,1,0,1,0,0,2.220643,1
0,1,0,1,0,0,0,1,0,1,0,0.744467,1
0,0,0,0,0,0,1,0,1,0,0,2.257948,1
1,0,0,1,0,0,0,1,0,1,0,2.229642,1
0,1,0,0,0,1,0,0,0,0,0,2.395238,1
0,0,1,0,0,0,0,1,1,1,0,1.182227,1
0,1,1,0,0,0,0,1,1,1,0,0.744467,1
0,0,0,0,0,1,0,1,0,1,0,1.716633,1
0,1,0,1,0,0,0,1,0,0,0,2.075553,1
0,0,0,0,0,1,0,0,0,1,0,1.990733,1
1,1,0,0,0,1,0,1,0,0,0,0.9667,1
1,1,0,0,0,1,0,0,0,0,0,1.5241,1
0,0,0,0,0,1,0,1,0,0,0,2.012967,1
0,0,0,0,0,1,0,0,0,0,0,2.141107,1
1,0,0,0,0,0,1,0,0,1,0,1.35,1
0,0,0,0,1,0,0,1,0,0,1,1.9759,1
