encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,0,1,1.098945,1
0,1,0,0,1,0,0,0,0,0,0,1.792727,1
1,0,0,0,1,0,0,0,1,0,1,2.173397,1
0,1,0,0,1,0,0,0,1,0,1,2.25118,1
0,0,0,0,1,0,0,0,1,0,1,1.6,1
1,1,0,0,1,0,0,0,0,1,0,1.997734,1
0,0,0,0,0,1,0,0,1,0,0,2.039723,1
0,1,0,0,1,0,0,1,1,0,1,1.933327,1
0,1,0,0,1,0,0,0,0,0,1,0.826218,0
1,1,0,0,1,0,0,0,1,0,1,0.826218,0
1,0,0,0,1,0,0,0,1,0,0,1.965665,1
1,1,0,0,1,0,0,0,0,0,0,1.726293,1
1,1,0,0,1,0,0,0,0,0,1,1.759585,1
0,0,0,0,0,1,0,0,0,0,0,1.904386,1
0,0,0,0,1,0,0,0,0,1,0,2.08514,1
0,0,0,0,1,0,0,1,0,0,1,1.336682,1
0,0,0,0,1,0,0,0,0,0,0,1.008036,1
0,1,0,0,0,1,0,0,0,0,0,1.663109,1
1,0,0,1,0,0,0,0,1,1,0,1.921225,1
0,0,0,0,0,1,0,0,0,1,0,1.692918,1
0,0,0,0,1,0,0,0,1,0,0,1.520191,1
1,1,0,0,0,1,0,0,0,0,0,1.737418,1
