iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,10,2.4222,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,2.444417,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,90,2.122183,1
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,1.511067,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.511067,1
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,2.103667,1
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,2.4222,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,10,2.103667,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,10,1.511067,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,10,1.511067,1
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,1.7333,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.7333,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,1.7333,1
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,1.7333,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.7333,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,90,2.044433,1
0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,90,2.044433,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,10,2.044433,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,2.044433,1
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,2.044433,1
