encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,1,0,0,1,1.6111,1
0,1,0,0,0,1,0,0,0,0,0,2.773718,1
0,0,0,1,0,0,0,1,1,0,0,2.449367,1
0,0,0,1,0,0,0,1,1,1,0,2.22442,1
1,1,0,0,1,0,0,0,0,0,1,1.022233,1
0,1,0,0,1,0,0,0,0,0,1,1.900017,1
1,0,0,0,0,0,1,0,0,1,0,1.385167,1
1,1,0,0,1,0,0,0,1,0,1,1.022233,1
0,1,0,0,0,1,0,0,1,0,0,1.022233,1
0,0,0,1,0,0,0,0,0,1,0,1.022233,1
0,1,0,1,0,0,0,1,1,1,0,1.78885,1
0,1,0,1,0,0,0,1,0,0,0,2.294425,1
0,0,0,0,0,1,0,0,0,0,0,2.461092,1
0,1,0,0,1,0,0,0,1,0,1,2.461092,1
1,1,0,0,1,0,0,0,0,0,0,2.461092,1
1,1,0,0,0,1,0,0,0,0,0,2.285167,1
0,0,0,0,1,0,0,0,0,0,1,1.899967,1
0,1,0,0,1,0,0,0,0,0,0,1.899967,1
