NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,1,0,0,1,0,1,0,44,160,0,1.89
1,0,1,1,0,1,0,0,0,0,1,1,0,48,160,0,2.85
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,2.51
0,0,0,0,0,0,1,0,0,0,0,1,1,8,8,0,0.85
1,0,1,0,0,1,1,0,0,0,0,1,1,22,8,0,2.1
0,0,0,0,0,0,0,0,0,1,1,0,1,22,160,0,1.88
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0.67
0,1,0,0,0,0,1,0,0,0,0,0,0,44,320,0,2.4
1,1,1,0,1,1,0,0,0,1,0,1,0,48,160,0,1.99
1,1,1,0,0,1,0,1,0,1,0,1,0,44,320,0,1.75
0,1,0,0,0,1,1,1,0,0,0,0,0,48,160,1,4.817773850097851
0,0,1,0,0,1,1,1,0,1,1,0,0,22,320,1,4.815568401549782
0,1,1,1,0,0,0,0,0,0,1,0,1,22,8,1,4.81526675174864
0,1,0,0,1,1,1,0,1,1,1,1,0,44,8,2,4.815581907856785
1,0,0,1,0,0,1,0,1,0,1,0,0,22,160,1,4.817924060703003
1,0,0,0,0,0,1,1,1,0,0,1,0,22,8,1,4.812102650536486
1,1,0,0,1,0,1,1,0,1,0,1,0,22,8,2,4.814789404142713
1,1,0,1,0,0,1,1,0,0,1,1,0,22,320,2,4.8111144656937
1,0,0,1,1,0,0,0,0,1,0,0,0,44,160,2,4.81812520412144
1,1,1,1,0,1,1,0,1,0,1,1,0,22,8,1,4.818765668569564
1,1,1,0,0,1,1,0,0,0,1,0,0,22,320,0,4.817532137660773
1,1,0,1,1,0,0,0,0,1,1,1,0,44,320,1,4.811058694901333
0,1,1,0,1,0,1,0,0,0,1,0,0,22,8,1,4.815860992031141
0,0,1,1,0,0,1,0,1,1,0,0,1,8,320,2,4.817850600574134
0,0,0,0,0,0,0,1,0,0,0,0,0,44,320,2,4.814305507425384
1,0,0,0,0,0,0,1,1,1,1,0,1,48,8,1,4.816809814280138
1,1,1,0,0,1,0,0,1,1,1,1,0,44,160,2,4.814267238779503
