NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.0,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,2.879022,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,2.88335,1
1,0,1,1,0,0,0,1,0,0,0,1,0,8,8,1,1.688933,1
1,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,1.1556,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.892086,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,2.2148,1
0,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,1.1556,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,160,0,1.1556,1
1,0,0,1,0,0,0,1,0,0,0,1,0,44,8,0,1.1556,1
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,1,2.69445,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.5556,1
1,0,1,1,1,1,0,0,0,1,0,0,0,8,8,0,2.3,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,2.474067,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.3,1
0,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,1.8222,1
