OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.2611,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0111,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.56665,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.0111,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5111,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.2611,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0111,0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.8722,1
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0111,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.2611,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.2611,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.2611,0
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.2611,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1.2611,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2611,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.1222,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7333,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.7333,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7333,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.7333,1
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.7333,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7333,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.7611,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.7611,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7611,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.7611,1
