encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,0.6,0
0,0,0,0,1,0,0,0,0,1,0,1.133333,1
0,0,0,1,0,0,0,0,0,1,0,0.6,0
0,0,0,0,0,1,0,0,0,0,0,2.3,1
0,1,0,0,1,0,0,1,1,1,0,2.342857,1
1,1,0,0,0,0,1,1,0,0,0,0.6,0
0,1,0,0,1,0,0,0,0,0,0,1.933333,1
1,0,0,0,1,0,0,1,1,0,0,0.6,0
0,1,0,0,1,0,0,0,0,1,0,0.6,1
1,1,0,0,0,1,0,0,1,0,0,0.6,1
0,0,0,1,0,0,0,1,1,0,0,1.9,1
0,0,0,0,0,0,1,0,1,0,0,2.066667,1
1,1,0,0,1,0,0,0,0,0,0,2.0,1
0,1,0,1,0,0,0,1,1,1,0,2.5,1
0,0,0,0,0,1,0,1,1,1,0,2.1,1
0,0,0,0,1,0,0,0,1,0,0,1.4,1
0,1,0,0,0,0,1,0,0,1,0,2.4,1
1,0,0,0,0,0,1,0,1,0,0,2.0,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
1,0,0,0,0,0,1,0,0,1,0,2.0,1
0,1,0,0,1,0,0,1,1,1,1,2.0,1
0,0,0,0,0,1,0,0,1,1,0,2.0,1
0,0,0,0,0,1,0,0,0,1,0,2.0,1
0,0,0,0,0,1,0,1,0,0,0,2.0,1
