encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,1,0,0,0,1,1,0,0,1.7,1
1,0,0,0,1,0,0,1,1,0,1,0.25,0
0,1,0,0,0,1,0,0,1,0,0,0.25,0
0,0,0,0,0,1,0,1,0,1,0,1.216667,0
0,1,0,0,1,0,0,1,1,1,0,2.294444,1
0,1,0,0,0,1,0,1,0,1,0,0.25,0
0,1,1,0,0,0,0,1,1,1,0,0.25,0
0,0,0,0,0,1,0,1,1,1,0,1.729167,1
0,0,0,0,0,1,0,0,1,0,0,2.194444,1
0,0,0,0,0,0,1,0,1,0,0,2.141026,1
0,0,0,0,0,1,0,0,0,0,0,2.25,1
0,0,0,0,0,1,0,0,1,1,0,1.933333,1
1,0,0,0,0,0,1,0,1,0,0,1.988095,1
0,0,1,0,0,0,0,1,1,1,0,0.666667,0
0,1,0,0,1,0,0,1,1,1,1,1.458333,1
0,0,0,1,0,0,0,1,1,1,0,1.333333,1
1,1,1,0,0,0,0,0,0,1,0,2.1,1
0,1,0,0,1,0,0,1,1,0,1,1.8125,1
1,0,1,0,0,0,0,0,0,1,0,1.604167,1
1,0,0,1,0,0,0,1,0,1,0,1.883333,1
1,0,1,0,0,0,0,0,1,0,0,1.083333,0
0,0,0,0,1,0,0,0,0,1,0,1.75,1
0,0,0,0,0,1,0,0,0,1,0,1.583333,1
1,1,0,1,0,0,0,0,0,0,0,1.75,1
0,1,0,0,0,1,0,0,0,0,0,1.708333,1
1,1,0,0,1,0,0,0,0,1,0,1.75,1
0,1,0,1,0,0,0,1,0,0,0,1.75,1
