encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,1,0,1,2.286733,1
0,1,0,0,1,0,0,1,1,0,1,2.002775,1
0,0,0,0,1,0,0,0,0,1,0,2.529708,1
1,1,0,0,1,0,0,0,0,0,0,1.837314,1
1,0,1,0,0,0,0,0,1,0,0,2.144429,1
1,1,0,0,1,0,0,0,0,1,0,1.4176,1
1,0,1,0,0,0,0,0,0,1,0,2.43666,1
0,1,0,0,1,0,0,0,0,0,1,0.8944,1
1,1,0,0,1,0,0,0,0,0,1,1.4602,1
0,1,0,0,1,0,0,0,0,0,0,1.88552,1
0,0,0,0,1,0,0,0,1,0,0,1.8213,1
1,1,1,0,0,0,0,0,0,1,0,1.9389,1
0,0,0,0,1,0,0,1,0,0,1,1.91665,1
0,0,0,0,1,0,0,0,0,0,1,1.2472,1
1,0,0,0,1,0,0,0,1,0,1,1.98055,1
1,0,0,0,0,0,1,0,1,0,0,1.90555,1
0,0,0,0,1,0,0,0,1,0,1,1.475,1
1,0,0,0,1,0,0,0,1,0,0,1.92775,1
