iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,90,3.28
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,10,3.13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,2.62
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,2.75
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,10,3.7
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,3.7
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,90,3.31
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,90,3.45
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,3.11
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,90,2.42
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,90,8.256186469674535
0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,90,8.255493507097686
1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,90,8.2536043884936
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,10,8.258160433405601
0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,90,8.256971768679234
0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,90,8.257621836273042
1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,10,8.254404501200609
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,10,8.255179866712089
0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,90,8.257986623914649
1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,10,8.254697324953847
0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,10,8.251590497162496
1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,10,8.256476338231197
0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,90,8.253696047020286
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,10,8.256905373082006
0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,10,8.255350228014509
0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,10,8.255483656474395
1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,10,8.257140332394098
1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,10,8.253855559890754
1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,10,8.252918020600996
0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,10,8.257274638151218
0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,10,8.254695884132236
1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,10,8.251737859921585
0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,10,8.254512351001377
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,10,8.258348295648169
0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,10,8.257015689967506
1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,90,8.252851565424697
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,90,8.25694578879886
1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,10,8.251866829769313
1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,10,8.257344895279912
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,10,3.2
0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,90,8.255550199775232
0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,10,8.25802719117543
0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,10,8.253508195176204
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.22
0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,10,8.255317360759301
1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,10,8.252772698439916
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,10,8.255397567809922
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,90,8.254958470231948
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,10,8.25776489574966
1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,10,8.255147885407979
1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,90,8.258739986855531
1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,10,8.256345620499745
0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,10,8.256916674751558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,8.254991643026651
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90,8.258204669213827
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,90,8.255511476792243
1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,10,8.254560716256073
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10,4.99
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10,8.251876438887985
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,90,8.255921569795321
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,8.257105208805912
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,10,8.25176563482956
0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,10,8.254968324600735
1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90,8.253029381990526
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,90,3.21
0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,10,8.258794360488503
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,2.18
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,10,8.255466136783062
0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,10,8.25873544312757
0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,10,8.25827263369325
0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,10,8.255973738850782
1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,10,8.253037489569316
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,10,8.255640432910196
0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,10,8.254900625535502
1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,90,8.252327427169558
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,90,8.251160774264173
0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,10,8.258837182479859
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,90,8.25418358003771
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,90,8.253137969718988
1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,10,8.255479019352242
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,90,8.258685225665982
1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,90,8.256612759249489
0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,10,8.257544203316042
0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,90,8.255892605562815
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,90,8.257278901872745
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,90,8.25836204015676
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,90,8.256221482514686
0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,10,8.252876526877863
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,8.256474948679642
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,90,8.253961989850993
