encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,0,1,0,1.7,1
0,0,0,0,1,0,0,0,0,1,0,1.8,1
1,0,0,0,0,0,1,0,0,1,0,1.1,1
0,0,0,0,1,0,0,0,1,1,1,0.2,0
0,0,1,0,0,0,0,1,1,1,0,1.3,0
0,1,0,0,1,0,0,0,0,0,1,1.2,1
1,1,0,0,1,0,0,0,0,1,0,1.8,1
0,0,0,0,1,0,0,0,0,0,1,0.8,1
0,1,0,0,1,0,0,0,1,0,1,1.9,1
0,0,1,0,0,0,0,0,1,0,0,0.2,1
1,0,0,0,1,0,0,0,1,0,1,1.8,1
0,0,0,0,1,0,0,0,1,0,1,1.6,1
0,1,0,0,1,0,0,0,0,0,0,0.6,0
0,0,0,0,1,0,0,0,0,1,1,1.0,1
1,1,0,0,1,0,0,0,0,0,0,1.7,1
0,0,0,0,1,0,0,0,1,0,0,1.1,1
1,0,0,0,1,0,0,0,1,0,0,1.5,1
0,1,0,0,1,0,0,1,1,0,1,1.2,1
0,0,0,0,1,0,0,1,0,0,1,0.8,1
0,0,0,0,1,0,0,0,0,0,0,0.6,1
1,1,0,0,1,0,0,0,0,0,1,1.3,1
0,0,0,0,1,0,0,1,1,0,1,1.2,1
0,1,0,0,1,0,0,1,1,1,0,1.5,1
