encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,1,0,1.556939,0
0,0,0,0,1,0,0,0,0,1,0,2.324931,1
0,0,1,0,0,0,0,1,1,1,0,1.271388,0
1,0,0,0,1,0,0,0,1,0,1,2.436347,1
0,0,0,0,0,1,0,1,0,1,0,1.544115,0
0,0,0,0,1,0,0,1,1,0,1,1.846509,1
1,0,0,1,0,0,0,1,0,1,0,2.333588,1
1,0,1,0,0,0,0,0,1,0,0,1.946258,1
0,1,1,0,0,0,0,1,1,1,0,0.937418,0
0,0,1,0,0,0,0,1,0,1,0,0.937418,0
1,1,0,0,0,1,0,0,0,0,0,2.050502,1
0,0,0,0,0,1,0,0,0,0,0,2.410949,1
0,0,0,0,0,1,0,0,0,1,0,2.196936,1
0,0,0,0,0,0,1,0,1,0,0,1.697966,1
1,0,0,0,0,0,1,0,1,0,0,1.959568,1
1,0,0,0,0,0,1,0,0,1,0,1.915152,1
0,0,0,1,0,0,0,1,1,0,0,2.035661,1
0,0,0,0,1,0,0,0,1,0,1,1.096936,0
1,1,1,0,0,0,0,0,0,1,0,2.152511,1
0,1,0,0,0,1,0,0,0,0,0,2.236765,1
0,0,0,0,1,0,0,0,1,0,0,1.607082,0
0,0,0,0,1,0,0,1,0,0,1,2.152511,1
0,0,0,0,1,0,0,0,0,0,1,1.824259,1
1,0,0,0,1,0,0,0,1,0,0,1.662582,1
1,0,1,0,0,0,0,0,0,1,0,1.662582,1
0,1,0,0,1,0,0,0,1,0,1,1.981818,1
0,1,0,0,1,0,0,0,0,0,1,1.935309,1
