encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,1,0,0,0,1,0,0,0,2.507937,1
1,0,0,0,1,0,0,0,1,0,1,2.328571,1
0,1,0,0,1,0,0,0,0,0,1,1.238095,1
1,1,0,0,0,0,1,1,0,0,0,0.428571,0
0,0,0,0,1,0,0,1,0,0,1,1.75,1
0,1,0,0,1,0,0,0,0,0,0,1.678571,1
1,1,0,0,0,0,1,1,0,1,0,0.428571,0
1,1,0,0,0,0,1,0,0,0,0,2.166667,1
0,1,0,1,0,0,0,1,0,1,0,0.428571,1
0,1,0,1,0,0,0,0,1,1,0,0.428571,0
1,0,0,0,0,0,1,1,0,0,0,2.214286,1
0,1,0,0,1,0,0,0,1,0,1,2.321429,1
0,0,0,0,1,0,0,0,0,0,1,1.428571,1
1,0,0,0,1,0,0,0,1,0,0,2.214286,1
0,1,0,0,0,1,0,0,0,0,0,1.857143,1
1,1,0,0,1,0,0,0,0,0,0,2.095238,1
0,0,0,0,1,0,0,0,1,0,1,1.571429,1
1,1,0,0,0,1,0,0,0,0,0,2.107143,1
0,0,0,0,1,0,0,0,0,1,0,1.642857,1
1,1,0,0,1,0,0,0,0,0,1,1.142857,1
1,1,0,0,0,1,0,1,0,0,0,1.785714,1
0,0,0,0,0,0,1,0,1,0,0,1.571429,1
0,1,0,0,0,0,1,0,0,1,0,1.571429,1
