encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,0,0,0,1.740741,1
0,1,0,0,1,0,0,1,1,1,0,2.474747,1
1,1,0,0,0,1,0,0,0,0,0,2.060606,1
0,1,0,0,0,1,0,0,0,0,0,2.587302,1
1,1,0,0,1,0,0,0,0,1,0,1.904762,1
0,1,1,0,0,0,0,1,0,1,0,0.777778,0
0,1,0,0,0,1,0,0,1,0,0,0.777778,0
0,1,1,0,0,0,0,1,1,1,0,0.777778,1
1,0,0,0,1,0,0,1,0,0,1,0.777778,1
1,0,0,0,1,0,0,1,0,0,0,0.777778,1
0,0,0,0,0,1,0,0,0,0,0,2.444444,1
0,0,0,0,1,0,0,0,0,1,0,2.066667,1
0,0,0,0,1,0,0,0,0,0,0,0.777778,0
1,1,0,0,1,0,0,0,0,0,0,2.259259,1
0,0,0,0,0,1,0,0,1,0,0,2.31746,1
0,0,0,0,0,0,1,0,1,0,0,1.333333,1
1,1,0,0,0,1,0,1,0,0,0,1.333333,1
1,0,0,0,0,0,1,0,1,0,0,1.444444,1
0,1,0,0,1,0,0,0,1,0,1,1.777778,1
0,0,0,0,0,1,0,0,1,1,0,1.666667,1
0,0,0,0,0,1,0,1,0,1,0,1.666667,1
1,0,1,0,0,0,0,0,0,1,0,1.222222,1
0,1,1,0,0,0,0,1,0,0,0,1.222222,1
