OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,2.066662,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.606167,1
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2.119993,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.244433,0
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1.244433,0
1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1.244433,0
1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1.244433,0
1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1.244433,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.399967,0
0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1.244433,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.870367,1
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.248133,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.944467,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.73335,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.944467,1
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2.133333,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.988917,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.988917,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.611133,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.611133,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.222233,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1.8667,1
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.8667,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.222233,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.077767,1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.077767,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.077767,1
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.077767,1
