OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.579011,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.000033,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.126976,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.966647,1
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2.17558,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.115553,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.000033,0
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.000033,0
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1.000033,0
1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1.000033,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.211133,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.011133,1
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.2778,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.8,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.977767,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.511067,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.033333,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.966667,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.655533,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.011133,1
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.7778,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7778,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7778,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.7778,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.744467,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.744467,1
