encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,0,1,0,1,1,1,0,2.3
0,0,0,0,0,1,0,0,0,1,0,2.25
1,0,0,0,1,0,0,0,1,0,1,2.26
1,1,0,0,0,1,0,0,0,0,0,2.23
0,1,0,0,1,0,0,1,1,0,1,2.25
0,0,0,0,0,1,0,0,0,0,0,2.23
0,0,0,0,0,1,0,0,1,0,0,2.24
0,0,0,0,1,0,0,0,1,0,0,2.36
0,1,0,0,1,0,0,0,1,0,1,2.19
0,0,0,0,1,0,0,0,0,1,0,2.22
1,0,0,0,0,0,1,1,0,0,0,2.25
1,1,0,0,1,0,0,0,0,0,0,2.23
0,1,0,0,1,0,0,1,1,1,1,2.15
1,0,0,0,1,0,0,0,1,0,0,2.22
0,0,0,0,1,0,0,1,0,0,1,2.24
0,1,0,0,1,0,0,0,0,0,0,2.23
1,0,0,1,0,0,0,0,1,1,0,2.24
0,0,0,0,1,0,0,0,1,0,1,2.09
1,0,0,0,0,0,1,0,0,1,0,2.25
1,0,0,0,0,0,1,0,1,0,0,2.1
1,1,0,0,1,0,1,1,1,1,0,45.87829656836202
1,1,0,1,1,0,1,0,0,1,1,45.871955753015534
0,1,1,1,1,0,0,1,1,0,1,45.87428777451398
1,0,1,0,1,1,0,1,1,0,1,45.872316176080886
1,0,1,1,1,0,1,0,1,0,1,45.87295902390266
1,1,0,0,0,1,1,0,0,0,0,45.87502403408735
1,0,1,0,1,0,1,0,0,1,1,45.87146487607749
1,0,0,1,0,0,1,1,0,1,1,45.87764799444047
1,0,1,0,0,1,0,0,0,1,1,45.87671437262946
0,0,1,0,0,0,1,0,1,1,0,45.87693785179176
