NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,1,0,0,1,0,0,0,8,8,0,2.904757,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.904757,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,1.9111,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.904757,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.904757,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.3667,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.3667,1
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,1.3667,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,0,2.6389,1
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,1.3667,1
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.4,1
