encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,1.666667,1
1,0,0,1,0,0,0,0,1,1,0,2.5,1
0,1,1,0,0,0,0,1,0,0,0,1.583333,1
1,1,1,0,0,0,0,0,0,1,0,2.5,1
0,0,1,0,0,0,0,1,1,1,0,1.666667,1
1,0,0,0,1,0,0,0,1,0,0,2.5,1
1,1,0,0,1,0,0,0,0,1,0,2.3125,1
0,0,1,0,0,0,0,0,1,0,0,0.75,1
0,1,1,0,0,0,0,1,1,1,0,0.75,1
0,1,0,0,0,1,0,0,1,0,0,0.75,1
1,1,0,0,1,0,0,0,0,0,0,2.5,1
0,1,0,1,0,0,0,1,0,0,0,2.5,1
0,0,0,0,1,0,0,0,0,1,0,1.875,1
1,0,1,0,0,0,0,0,1,0,0,1.5,1
1,0,0,0,1,0,0,0,1,0,1,2.25,1
