auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,1,1,1,0,1,1,1,0,1,1,0,0.977733,0
1,1,0,1,0,1,0,0,0,0,1,0,0.977733,0
1,1,1,1,0,1,1,1,0,1,0,0,0.977733,0
0,1,1,1,1,1,1,0,0,0,1,0,1.47775,1
1,1,1,1,0,1,1,1,0,1,1,1,0.977733,0
0,1,0,1,0,1,0,0,0,0,1,0,1.47775,1
1,1,0,1,0,1,1,1,0,1,1,0,0.977733,0
1,1,1,1,0,1,0,0,0,0,1,1,0.977733,0
0,1,1,1,1,1,1,1,0,0,1,0,1.4222,1
1,1,1,1,0,1,0,0,0,1,1,0,0.977733,0
1,0,0,0,0,1,1,0,0,1,1,0,1.655583,1
1,0,0,1,0,1,0,0,0,0,0,1,1.3667,0
1,0,1,1,1,1,1,0,0,1,0,0,1.3667,0
1,0,0,1,0,1,0,0,0,0,0,0,1.3667,0
1,0,0,0,0,0,0,0,0,1,0,0,1.9926,1
1,0,0,0,0,0,0,0,0,0,1,0,1.888883,1
1,0,0,0,0,0,0,0,0,0,0,1,1.9926,1
1,1,1,1,0,0,1,1,0,1,0,1,1.3667,0
1,1,0,0,0,0,0,0,0,0,1,0,1.3667,0
1,1,0,0,1,0,0,1,0,1,0,0,1.3667,0
1,0,0,1,1,0,0,0,0,1,0,0,1.444467,1
1,0,0,0,0,0,0,1,0,1,0,0,1.722217,1
0,0,0,0,0,0,0,0,0,0,0,1,1.444467,1
1,0,0,0,0,0,0,0,0,1,0,1,1.722217,1
1,0,0,0,1,0,0,1,0,1,0,0,1.722217,1
1,0,0,0,1,0,0,1,0,1,0,1,1.722217,1
1,0,0,0,0,1,0,0,0,0,0,0,1.444467,1
0,1,1,1,1,0,1,0,0,0,1,0,1.488867,1
0,1,0,1,0,0,0,0,0,0,1,0,1.488867,1
0,1,1,1,1,0,1,1,0,0,1,0,1.488867,1
0,0,1,1,1,1,1,1,0,0,1,0,1.611083,1
0,0,1,1,1,1,1,0,0,0,1,0,1.611083,1
0,1,0,0,1,1,0,0,0,0,0,0,1.144433,0
1,0,0,0,0,0,0,0,0,1,1,0,1.622183,1
1,0,0,0,0,0,0,0,0,0,1,1,1.411067,0
1,0,0,0,0,0,0,0,0,1,1,1,1.411067,0
1,0,0,0,0,0,0,1,0,0,1,0,1.411067,0
0,0,1,1,0,1,0,0,0,0,1,0,1.411067,0
0,0,0,0,0,0,0,0,0,1,1,0,1.411067,0
0,0,0,0,0,0,0,0,0,1,1,1,1.411067,0
